iid	series	is_control	sra_path	tf
GSM2700588	GSE101262	False	SRR5833111,SRR5833112	H3K4me1
GSM2700587	GSE101261	False	SRR5832962,SRR5832963	H3K27ac
GSM2700586	GSE101260	False	SRR5832964,SRR5832965	H3K9me3
GSM2700585	GSE101259	False	SRR5832959,SRR5832958	H3K9me3
GSM2700584	GSE101258	False	SRR5832960,SRR5832961	H3K27ac
GSM2700583	GSE101257	False	SRR5832949,SRR5832948,SRR5832947,SRR5832946,SRR5832945,SRR5832944	H3K4me1
GSM2700582	GSE101256	False	SRR5832943	H3K9me3
GSM2700580	GSE101255	False	SRR5832954	H3K79me2
GSM2700581	GSE101255	False	SRR5832955,SRR5832956,SRR5832957	H3K79me2
GSM2700579	GSE101254	False	SRR5832937,SRR5832938	H3K9me3
GSM2700578	GSE101253	False	SRR5832939,SRR5832940,SRR5832941,SRR5832942	H3K27ac
GSM2700575	GSE101252	False	nan	H3K9me3
GSM2700576	GSE101252	False	SRR5832934	H3K9me3
GSM2700577	GSE101252	False	nan	H3K9me3
GSM2700573	GSE101251	False	SRR5832935	REST
GSM2700574	GSE101251	False	SRR5832936	REST
GSM2700570	GSE101250	False	nan	H3K4me3
GSM2700571	GSE101250	False	SRR5832932	H3K4me3
GSM2700572	GSE101250	False	SRR5832933	H3K4me3
GSM2700569	GSE101249	False	SRR5832930,SRR5832931	H3K4me1
GSM2700567	GSE101248	False	SRR5832924	HDAC2
GSM2700568	GSE101248	False	SRR5832925	HDAC2
GSM2700566	GSE101247	False	SRR5832916,SRR5832917	H3K9me3
GSM2700564	GSE101246	False	SRR5832926	EZH2phosphoT487
GSM2700565	GSE101246	False	SRR5832927,SRR5832928,SRR5832929	EZH2phosphoT487
GSM2700562	GSE101245	False	SRR5832922	CHD7
GSM2700563	GSE101245	False	SRR5832923	CHD7
GSM2700561	GSE101244	False	SRR5832918,SRR5832919	H3K4me3
GSM2700559	GSE101243	False	SRR5832920	KDM1A
GSM2700560	GSE101243	False	SRR5832921	KDM1A
GSM2700527	GSE101238	False	SRR5832908,SRR5832911,SRR5832910,SRR5832909	H3K4me1
GSM2700528	GSE101238	False	SRR5832912,SRR5832913	H3K4me1
GSM2700526	GSE101237	False	SRR5832906	H3K4me3
GSM2700524	GSE101236	False	SRR5832902	CBX8
GSM2700525	GSE101236	False	SRR5832903	CBX8
GSM2700523	GSE101235	False	SRR5832892,SRR5832893	H3K9me3
GSM2700470	GSE101218	False	SRR5832871,SRR5832872,SRR5832873,SRR5832874	H3K4me1
GSM2700402	GSE101213	False	SRR5832875	CHD4
GSM2700403	GSE101213	False	SRR5832876	CHD4
GSM2700372	GSE101211	False	SRR5832869	CBX3
GSM2700373	GSE101211	False	SRR5832870	CBX3
GSM2700502	GSE101231	False	SRR5832885	H3K27ac
GSM2700501	GSE101230	False	SRR5832900,SRR5832901	H3K27ac
GSM2700500	GSE101229	False	SRR5832907	H3K9ac
GSM2700498	GSE101228	False	SRR5832904	PAF1
GSM2700499	GSE101228	False	SRR5832905	PAF1
GSM2700497	GSE101227	False	SRR5832888,SRR5832889,SRR5832890,SRR5832891	H3K36me3
GSM2700496	GSE101226	False	SRR5832886,SRR5832887	H3K27me3
GSM2700494	GSE101225	False	SRR5832894	BRD4
GSM2700495	GSE101225	False	SRR5832895	BRD4
GSM2700493	GSE101224	False	SRR5832896,SRR5832897,SRR5832898,SRR5832899	H3K9me3
GSM2700489	GSE101222	False	SRR5832881,SRR5832882,SRR5832883	EZH2phosphoT487
GSM2700490	GSE101222	False	SRR5832884	EZH2phosphoT487
GSM2700345	GSE101208	False	SRR5832862,SRR5832861,SRR5832860,SRR5832859,SRR5832858,SRR5832857	H3K9me3
GSM2700337	GSE101206	False	SRR5832855,SRR5832856	H3K36me3
GSM2700336	GSE101205	False	SRR5832863,SRR5832868,SRR5832867,SRR5832866,SRR5832865,SRR5832864	H3K27me3
GSM2700324	GSE101203	False	SRR5832853	PHF8
GSM2700325	GSE101203	False	SRR5832854	PHF8
GSM2700181	GSE101184	False	SRR5832829	H3K9me2
GSM2700182	GSE101184	False	SRR5832830	H3K9me2
GSM2700250	GSE101196	False	SRR5832845,SRR5832846	Control
GSM2700251	GSE101196	False	SRR5832847,SRR5832848	Control
GSM2700246	GSE101194	False	SRR5832849	RING1
GSM2700247	GSE101194	False	SRR5832850	RING1
GSM2700198	GSE101191	False	SRR5832839	H3K36me3
GSM2700199	GSE101191	False	SRR5832840	H3K36me3
GSM2700197	GSE101190	False	SRR5832841,SRR5832842,SRR5832843,SRR5832844	Control
GSM2700195	GSE101189	False	SRR5832835	H3K79me2
GSM2700196	GSE101189	False	SRR5832836	H3K79me2
GSM2700194	GSE101188	False	SRR5832833,SRR5832834	H3K4me3
GSM2700191	GSE101186	False	SRR5832831,SRR5832832	H3K4me1
GSM2700113	GSE101174	False	SRR5832825,SRR5832826	H3K9me3
GSM2700106	GSE101172	False	SRR5832820	Control
GSM2700107	GSE101172	False	SRR5832821,SRR5832824,SRR5832823,SRR5832822	Control
GSM2700104	GSE101171	False	SRR5832809	CBX2
GSM2700105	GSE101171	False	SRR5832810	CBX2
GSM2700053	GSE101164	False	SRR5832813	H3F3A
GSM2700037	GSE101162	False	SRR5832804,SRR5832805	EZH2phosphoT487
GSM2700038	GSE101162	False	SRR5832806	EZH2phosphoT487
GSM2700036	GSE101161	False	SRR5832794,SRR5832795,SRR5832796	H3K4me1
GSM2700035	GSE101160	False	SRR5832797,SRR5832798	H3K27ac
GSM2700026	GSE101158	False	SRR5832807,SRR5832808	H3K9me3
GSM2700021	GSE101156	False	SRR5832790,SRR5832791,SRR5832792,SRR5832793	H3K4me1
GSM2700007	GSE101154	False	SRR5832814	H3K4me3
GSM2700008	GSE101154	False	SRR5832815	H3K4me3
GSM2699988	GSE101152	False	SRR5832802,SRR5832803	H3K4me1
GSM2699987	GSE101151	False	SRR5832786,SRR5832787	Control
GSM2699984	GSE101150	False	SRR5832799	KDM1A
GSM2699985	GSE101150	False	SRR5832800	KDM1A
GSM2699986	GSE101150	False	SRR5832801	KDM1A
GSM2699914	GSE101145	False	SRR5832788	WHSC1
GSM2699915	GSE101145	False	SRR5832789	WHSC1
GSM2699708	GSE101139	False	SRR5832827	EZH2phosphoT487
GSM2699709	GSE101139	False	SRR5832828	EZH2phosphoT487
GSM2699699	GSE101136	False	SRR5832778,SRR5832779	H3K27ac
GSM2699697	GSE101135	False	SRR5832776	CBX3
GSM2699698	GSE101135	False	SRR5832777	CBX3
GSM2699158	GSE101100	False	SRR5832760,SRR5832761	H3K9me3
GSM2699582	GSE101121	False	SRR5832780,SRR5832781,SRR5832782,SRR5832783	H3K27me3
GSM2699581	GSE101120	False	SRR5832771,SRR5832772	H3K4me3
GSM2699579	GSE101119	False	SRR5832769	CBX8
GSM2699580	GSE101119	False	SRR5832770	CBX8
GSM2698743	GSE101057	False	SRR5832757,SRR5832756,SRR5832755,SRR5832754	H3K36me3
GSM2698742	GSE101056	False	SRR5832725,SRR5832726	H3K9me3
GSM2698851	GSE101070	False	SRR5832747,SRR5832746	Control
GSM2698852	GSE101070	False	SRR5832748,SRR5832749	Control
GSM2698850	GSE101069	False	SRR5832734,SRR5832735	Control
GSM2698849	GSE101068	False	SRR5832758,SRR5832759	H3K27ac
GSM2698836	GSE101066	False	SRR5832767,SRR5832768	H3K27me3
GSM2698835	GSE101065	False	SRR5832766,SRR5832765	H3K27ac
GSM2698887	GSE101073	False	SRR5832740,SRR5832741,SRR5832742,SRR5832743,SRR5832744,SRR5832745	H3K4me3
GSM2699195	GSE101106	False	SRR5832762,SRR5832763,SRR5832764	H3K9me3
GSM2699183	GSE101103	False	SRR5832773	CTCF
GSM2699184	GSE101103	False	SRR5832774	CTCF
GSM2699185	GSE101103	False	SRR5832775	CTCF
GSM2699127	GSE101095	False	SRR5832750	CTCF
GSM2699128	GSE101095	False	SRR5832751,SRR5832752,SRR5832753	CTCF
GSM2698830	GSE101064	False	SRR5814949,SRR5814948,SRR5814947	Cayman
GSM2698831	GSE101064	False	SRR5814950,SRR5814951,SRR5814952,SRR5814953	Cayman
GSM2698832	GSE101064	False	SRR5814954,SRR5814955,SRR5814956,SRR5814957	Cayman
GSM2698833	GSE101064	False	SRR5814944,SRR5814943	Cayman
GSM2698834	GSE101064	False	SRR5814945,SRR5814946	Cayman
GSM2698833	GSE101063	False	SRR5814944,SRR5814943	Cayman
GSM2698834	GSE101063	False	SRR5814945,SRR5814946	Cayman
GSM2667594	GSE99998	False	SRR5680546	Pol
GSM2667595	GSE99998	False	SRR5680547	Pol
GSM2667596	GSE99998	False	SRR5680548	Pol
GSM2667597	GSE99998	False	SRR5680549	Pol
GSM2667598	GSE99998	False	SRR5680550	Pol
GSM2698600	GSE101015	False	SRR5833239,SRR5833240,SRR5833241,SRR5833242	H3K36me3
GSM2698601	GSE101015	False	SRR5833243,SRR5833244,SRR5833245,SRR5833246	H3K36me3
GSM2698598	GSE101014	False	SRR5833233	CHD1
GSM2698599	GSE101014	False	SRR5833234	CHD1
GSM2698597	GSE101013	False	SRR5833253	H3K36me3
GSM2698588	GSE101011	False	SRR5833264,SRR5833265	H3K36me3
GSM2698587	GSE101010	False	SRR5833247,SRR5833248,SRR5833249,SRR5833250,SRR5833251,SRR5833252	H3K27me3
GSM2698586	GSE101009	False	SRR5833235,SRR5833238,SRR5833237,SRR5833236	H3K9me3
GSM2698585	GSE101008	False	SRR5833218,SRR5833219,SRR5833220,SRR5833221,SRR5833222	H3K4me1
GSM2698583	GSE101007	False	SRR5833223	RBBP5
GSM2698584	GSE101007	False	SRR5833224	RBBP5
GSM2698564	GSE101003	False	SRR5833229,SRR5833230	H3K36me3
GSM2698563	GSE101002	False	SRR5833225,SRR5833226,SRR5833227,SRR5833228	H3K27me3
GSM2698562	GSE101001	False	SRR5833260,SRR5833261,SRR5833262,SRR5833263	H3K27me3
GSM2698557	GSE100999	False	SRR5833254,SRR5833255,SRR5833256,SRR5833257,SRR5833258,SRR5833259	H3K36me3
GSM2698552	GSE100997	False	SRR5833185,SRR5833186,SRR5833187,SRR5833188	H3K36me3
GSM2698550	GSE100996	False	SRR5833180	EHMT2
GSM2698551	GSE100996	False	SRR5833181	EHMT2
GSM2698549	GSE100995	False	SRR5833212,SRR5833213	H3K27ac
GSM2698548	GSE100994	False	SRR5833209	H3K27ac
GSM2698547	GSE100993	False	SRR5833210,SRR5833211	H3K4me3
GSM2698675	GSE101047	False	SRR5832723,SRR5832724	H3K36me3
GSM2698661	GSE101045	False	SRR5832721	KDM5B
GSM2698662	GSE101045	False	SRR5832722	KDM5B
GSM2698660	GSE101044	False	SRR5832705,SRR5832706,SRR5832707,SRR5832708	H3K4me1
GSM2698646	GSE101042	False	SRR5832715,SRR5832716	H3K4me1
GSM2698647	GSE101042	False	SRR5832717,SRR5832718,SRR5832719,SRR5832720	H3K4me1
GSM2698644	GSE101041	False	SRR5832713	H3K79me2
GSM2698645	GSE101041	False	SRR5832714	H3K79me2
GSM2698642	GSE101040	False	SRR5832711	CHD1
GSM2698643	GSE101040	False	SRR5832712	CHD1
GSM2698641	GSE101039	False	SRR5832709,SRR5832710	Control
GSM2698638	GSE101037	False	SRR5832699,SRR5832700,SRR5832701,SRR5832702	H3K36me3
GSM2698637	GSE101036	False	SRR5832698	H3K4me1
GSM2698634	GSE101034	False	SRR5832694,SRR5832695	H3K27ac
GSM2698633	GSE101033	False	SRR5832696,SRR5832697	H3K4me3
GSM2698632	GSE101032	False	SRR5832688,SRR5832689,SRR5832690,SRR5832691	H3K36me3
GSM2698631	GSE101031	False	SRR5832686,SRR5832687	H3K27ac
GSM2698630	GSE101030	False	SRR5833294	H3K4me2
GSM2698628	GSE101029	False	SRR5832680	KDM1A
GSM2698629	GSE101029	False	SRR5832681	KDM1A
GSM2698627	GSE101028	False	SRR5833292,SRR5833293	H3K4me3
GSM2698625	GSE101027	False	SRR5833286	EZH2
GSM2698626	GSE101027	False	SRR5833287	EZH2
GSM2698624	GSE101026	False	SRR5833283,SRR5833284,SRR5833285	H3K36me3
GSM2698623	GSE101025	False	SRR5833288,SRR5833289,SRR5833290,SRR5833291	H3K4me1
GSM2698622	GSE101024	False	SRR5833275,SRR5833276,SRR5833277,SRR5833278,SRR5833279,SRR5833280,SRR5833281,SRR5833282	H3K4me1
GSM2698617	GSE101022	False	SRR5833271,SRR5833272	H3K27ac
GSM2698613	GSE101020	False	SRR5833273	CTBP1
GSM2698614	GSE101020	False	SRR5833274	CTBP1
GSM2698612	GSE101019	False	SRR5833268	H3K27ac
GSM2698608	GSE101017	False	SRR5833231	CTCF
GSM2698609	GSE101017	False	SRR5833232	CTCF
GSM2698709	GSE101053	False	SRR5832736,SRR5832737,SRR5832738,SRR5832739	H3K36me3
GSM2698705	GSE101051	False	SRR5832729,SRR5832730	CTCF
GSM2698706	GSE101051	False	SRR5832731	CTCF
GSM2698700	GSE101049	False	SRR5832727,SRR5832728	H3K27me3
GSM2698478	GSE100986	False	SRR5833084,SRR5833085	H3K9me3
GSM2698546	GSE100992	False	SRR5833090	H2AFZ
GSM2698544	GSE100991	False	SRR5833072	CTCF
GSM2698545	GSE100991	False	SRR5833073	CTCF
GSM2698468	GSE100984	False	SRR5833091,SRR5833092,SRR5833093,SRR5833094	H3K27me3
GSM2698424	GSE100980	False	SRR5833082,SRR5833083	H3K79me2
GSM2698423	GSE100979	False	SRR5833138,SRR5833139,SRR5833140,SRR5833141	Control
GSM2698422	GSE100978	False	SRR5833080,SRR5833081	H3K27ac
GSM2698420	GSE100977	False	SRR5833040,SRR5833041,SRR5833042	CTCF
GSM2698421	GSE100977	False	SRR5833043,SRR5833044,SRR5833045	CTCF
GSM2698402	GSE100972	False	SRR5833055,SRR5833054	H3K9me3
GSM2696952	GSE100950	False	SRR5833030,SRR5833031	Control
GSM2696953	GSE100950	False	SRR5833032,SRR5833033	Control
GSM2696951	GSE100949	False	SRR5833034,SRR5833035	H3K9me3
GSM2696950	GSE100948	False	SRR5833016,SRR5833017	H3K9me3
GSM2696949	GSE100947	False	SRR5832950,SRR5832951,SRR5832952,SRR5832953	H3K9me3
GSM1912806	GSE74179	False	SRR2927095	H3K9me3
GSM1912807	GSE74179	False	SRR2927096	H3K9me3
GSM1912808	GSE74179	False	SRR2927097	H3K9me3
GSM1912809	GSE74179	False	SRR2927098	H3K9me3
GSM1912810	GSE74179	False	SRR2927099	H3K9me3
GSM1912811	GSE74179	False	SRR2927100	H3K9me3
GSM1912812	GSE74179	False	SRR2927101	H3K9me3
GSM1912813	GSE74179	False	SRR2927102	H3K9me3
GSM2592797	GSE98367	False	SRR5487946	anti-C/EBPB
GSM2592798	GSE98367	False	SRR5487947	anti-C/EBPB
GSM2592799	GSE98367	False	SRR5487948	anti-C/EBPB
GSM2592800	GSE98367	False	SRR5487949	anti-C/EBPB
GSM2592801	GSE98367	False	SRR5487950	anti-C/EBPB
GSM2592802	GSE98367	False	SRR5487951	anti-C/EBPB
GSM2592803	GSE98367	False	SRR5487952	anti-C/EBPB
GSM2592804	GSE98367	False	SRR5487953	anti-C/EBPB
GSM2592805	GSE98367	False	SRR5487954	anti-C/EBPB
GSM2592806	GSE98367	False	SRR5487955	anti-C/EBPB
GSM2592807	GSE98367	False	SRR5487956	anti-C/EBPB
GSM2592808	GSE98367	False	SRR5487957	anti-C/EBPB
GSM2592809	GSE98367	False	SRR5487958	anti-C/EBPB
GSM2592810	GSE98367	False	SRR5487959	anti-C/EBPB
GSM2592811	GSE98367	False	SRR5487960	anti-C/EBPB
GSM2592812	GSE98367	False	SRR5487961	anti-C/EBPB
GSM2592813	GSE98367	False	SRR5487962	anti-C/EBPB
GSM2229480	GSE84213	True	SRR3822404	BRD4
GSM2229481	GSE84213	True	SRR3822405	BRD4
GSM2229482	GSE84213	False	SRR3822406	BRD4
GSM2229483	GSE84213	False	SRR3822407	BRD4
GSM2229484	GSE84213	False	SRR3822408	BRD4
GSM2229485	GSE84213	False	SRR3822409	BRD4
GSM2229486	GSE84213	False	SRR3822410	BRD4
GSM2229487	GSE84213	False	SRR3822411	BRD4
GSM2229488	GSE84213	False	SRR3822412	BRD4
GSM2229489	GSE84213	False	SRR3822413	BRD4
GSM2229490	GSE84213	False	SRR3822414	BRD4
GSM2229491	GSE84213	False	SRR3822415	BRD4
GSM2229492	GSE84213	False	SRR3822416	BRD4
GSM2229493	GSE84213	False	SRR3822417	BRD4
GSM2611562	GSE84213	False	SRR5525934	BRD4
GSM2611563	GSE84213	False	SRR5525935	BRD4
GSM2611564	GSE84213	False	SRR5525936	BRD4
GSM2611565	GSE84213	False	SRR5525937	BRD4
GSM2611574	GSE98773	False	SRR5525940	BRD4
GSM2611575	GSE98773	False	SRR5525941	BRD4
GSM2611576	GSE98773	False	SRR5525942	BRD4
GSM2611577	GSE98773	False	SRR5525943	BRD4
GSM2611578	GSE98773	False	SRR5525944	BRD4
GSM2611579	GSE98773	False	SRR5525945	BRD4
GSM2611580	GSE98773	False	SRR5525946	BRD4
GSM2611581	GSE98773	False	SRR5525947	BRD4
GSM2151902	GSE81403	False	SRR3501478	ATF3
GSM2151903	GSE81403	False	SRR3501479	ATF3
GSM2151904	GSE81403	False	SRR3501480	ATF3
GSM2151905	GSE81403	False	SRR3501481	ATF3
GSM2232729	GSE84363	False	SRR3894546	ASXL2
GSM2232724	GSE84362	False	SRR3894547	H3K27me3
GSM2232725	GSE84362	False	SRR3894548	H3K27me3
GSM2232726	GSE84362	False	SRR3894549	H3K27me3
GSM2232727	GSE84362	False	SRR3894550	H3K27me3
GSM2232728	GSE84362	False	SRR3894551	H3K27me3
GSM2232719	GSE84361	False	SRR3895600	H3K4me3
GSM2232720	GSE84361	False	SRR3895601	H3K4me3
GSM2232721	GSE84361	False	SRR3895602	H3K4me3
GSM2232722	GSE84361	False	SRR3895603	H3K4me3
GSM2232723	GSE84361	False	SRR3895604	H3K4me3
GSM2445788	GSE93164	False	SRR5145757	H3K27Ac
GSM2445789	GSE93164	False	SRR5145758	H3K27Ac
GSM2445790	GSE93164	False	SRR5145759	H3K27Ac
GSM2599672	GSE98557	False	SRR5508458	H3K9me3
GSM2599673	GSE98557	False	SRR5508459	H3K9me3
GSM2599674	GSE98557	False	SRR5508460	H3K9me3
GSM2599675	GSE98557	False	SRR5508461	H3K9me3
GSM1619983	GSE66340	False	SRR1820956	anti-H3K9ac
GSM1619984	GSE66340	False	SRR1820957	anti-H3K9ac
GSM1619985	GSE66340	False	SRR1820958	anti-H3K9ac
GSM1619986	GSE66340	True	SRR1820959	anti-H3K9ac
GSM1619987	GSE66340	True	SRR1820960	anti-H3K9ac
GSM1619988	GSE66340	True	SRR1820961	anti-H3K9ac
GSM2653902	GSE99835	False	SRR5660627	H3K27ac
GSM2653903	GSE99835	False	SRR5660628	H3K27ac
GSM2653904	GSE99835	False	SRR5660629	H3K27ac
GSM2612448	GSE98809	False	SRR5527803	anti-ERF
GSM2612449	GSE98809	False	SRR5527804	anti-ERF
GSM2612450	GSE98809	False	SRR5527805	anti-ERF
GSM2612451	GSE98809	False	SRR5527806	anti-ERF
GSM2612452	GSE98809	True	SRR5527807	anti-ERF
GSM2612453	GSE98809	True	SRR5527808	anti-ERF
GSM2612454	GSE98809	True	SRR5527809	anti-ERF
GSM2612455	GSE98809	True	SRR5527810	anti-ERF
GSM2612456	GSE98809	False	SRR5527811	anti-ERF
GSM2612457	GSE98809	False	SRR5527812	anti-ERF
GSM2612458	GSE98809	True	SRR5527813	anti-ERF
GSM2629606	GSE98983	False	SRR5571245	NF-κB
GSM2629607	GSE98983	False	SRR5571246	NF-κB
GSM2629608	GSE98983	False	SRR5571247	NF-κB
GSM2629609	GSE98983	False	SRR5571248	NF-κB
GSM2629610	GSE98983	False	SRR5571249	NF-κB
GSM2629611	GSE98983	False	SRR5571250	NF-κB
GSM2516997	GSE95590	False	SRR5305967	Mouse
GSM2516998	GSE95590	False	SRR5305968	Mouse
GSM2516999	GSE95590	False	SRR5305969	Mouse
GSM2517000	GSE95590	False	SRR5305970	Mouse
GSM2439178	GSE92873	False	SRR5128176	FGFR1
GSM2439179	GSE92873	False	SRR5128177	FGFR1
GSM2439180	GSE92873	False	SRR5128178	FGFR1
GSM2439181	GSE92873	False	SRR5128179	FGFR1
GSM2439182	GSE92873	False	SRR5128180	FGFR1
GSM1064372	GSE43499	False	SRR648712	H3K4me1
GSM1064373	GSE43499	False	SRR648713	H3K4me1
GSM1064374	GSE43499	False	SRR648714	H3K4me1
GSM1064375	GSE43499	False	SRR648715	H3K4me1
GSM2571785	GSE97540	False	SRR5441624	NCAPH2
GSM2571786	GSE97540	False	SRR5441625	NCAPH2
GSM2571787	GSE97540	False	SRR5441626	NCAPH2
GSM2571788	GSE97540	False	SRR5441627	NCAPH2
GSM2064451	GSE78002	False	SRR3175285	ChromoTek
GSM2064452	GSE78002	False	SRR3175286	ChromoTek
GSM2064453	GSE78002	False	SRR3175287	ChromoTek
GSM2064454	GSE78002	False	SRR3175288	ChromoTek
GSM2064455	GSE78002	True	SRR3175289	ChromoTek
GSM2064456	GSE78002	True	SRR3175290	ChromoTek
GSM2064457	GSE78002	True	SRR3175291	ChromoTek
GSM2064458	GSE78002	True	SRR3175292	ChromoTek
GSM2064459	GSE78002	False	SRR3175293	ChromoTek
GSM2064460	GSE78002	False	SRR3175294	ChromoTek
GSM2064461	GSE78002	False	SRR3175295	ChromoTek
GSM2064462	GSE78002	True	SRR3175296	ChromoTek
GSM2641015	GSE99312	False	SRR5605660	H3K27me3
GSM2641016	GSE99312	False	SRR5605661	H3K27me3
GSM2641017	GSE99312	False	SRR5605662	H3K27me3
GSM2641018	GSE99312	False	SRR5605663	H3K27me3
GSM2641019	GSE99312	False	SRR5605664	H3K27me3
GSM2481420	GSE94726	False	SRR5240156	H3K4me3
GSM2481421	GSE94726	False	SRR5240157	H3K4me3
GSM2481422	GSE94726	False	SRR5240158	H3K4me3
GSM2481423	GSE94726	False	SRR5240159	H3K4me3
GSM2481424	GSE94726	False	SRR5240160	H3K4me3
GSM2481425	GSE94726	False	SRR5240161	H3K4me3
GSM2481426	GSE94726	False	SRR5240162	H3K4me3
GSM2481427	GSE94726	False	SRR5240163	H3K4me3
GSM2481428	GSE94726	False	SRR5240164	H3K4me3
GSM2481429	GSE94726	False	SRR5240165	H3K4me3
GSM2481430	GSE94726	False	SRR5240166	H3K4me3
GSM2367733	GSE89382	False	SRR4779640	Upstate
GSM2367734	GSE89382	False	SRR4779641	Upstate
GSM2367735	GSE89382	False	SRR4779642	Upstate
GSM2309710	GSE86864	False	SRR4241018	Abcam
GSM2309711	GSE86864	False	SRR4241019	Abcam
GSM2309712	GSE86864	False	SRR4241020	Abcam
GSM2309713	GSE86864	False	SRR4241021	Abcam
GSM2545818	GSE96912	False	SRR5366199,SRR5366200	polyclonal
GSM2545819	GSE96912	False	SRR5366201,SRR5366202,SRR5366203	polyclonal
GSM2545820	GSE96912	False	SRR5366204,SRR5366205,SRR5366206	polyclonal
GSM2545821	GSE96912	False	SRR5366207,SRR5366208,SRR5366209	polyclonal
GSM2545822	GSE96912	False	SRR5366210,SRR5366211	polyclonal
GSM2545823	GSE96912	False	SRR5366212,SRR5366213,SRR5366214	polyclonal
GSM1641317	GSE67183	False	SRR1925779	anti-STAT3
GSM1641318	GSE67183	False	SRR1925780	anti-STAT3
GSM2214071	GSE83725	False	SRR3720817	NA
GSM2214072	GSE83725	False	SRR3720818	NA
GSM2214073	GSE83725	False	SRR3720819	NA
GSM2214074	GSE83725	False	SRR3720820	NA
GSM2214075	GSE83725	False	SRR3720821	NA
GSM2214076	GSE83725	False	SRR3720822	NA
GSM2214077	GSE83725	False	SRR3720823	NA
GSM2214078	GSE83725	False	SRR3720824	NA
GSM2214079	GSE83725	False	SRR3720825	NA
GSM2214080	GSE83725	False	SRR3720826	NA
GSM2214081	GSE83725	False	SRR3720827	NA
GSM2214082	GSE83725	False	SRR3720828	NA
GSM2214083	GSE83725	False	SRR3720829	NA
GSM2214084	GSE83725	False	SRR3720830	NA
GSM2402807	GSE90490	False	SRR5052656,SRR5052657,SRR5052658,SRR5052659	TAZ
GSM2402808	GSE90490	False	SRR5052663,SRR5052662,SRR5052661,SRR5052660	TAZ
GSM2402809	GSE90490	False	SRR5052667,SRR5052665,SRR5052664,SRR5052666	TAZ
GSM2402810	GSE90490	False	SRR5052668,SRR5052669,SRR5052670,SRR5052671	TAZ
GSM2132551	GSE80661	False	SRR3440071	anti
GSM2132552	GSE80661	False	SRR3440072	anti
GSM2132553	GSE80661	False	SRR3440073	anti
GSM2132554	GSE80661	False	SRR3440074	anti
GSM2132555	GSE80661	False	SRR3440075	anti
GSM2132556	GSE80661	False	SRR3440076	anti
GSM2132557	GSE80661	False	SRR3440077	anti
GSM2132558	GSE80661	False	SRR3440078	anti
GSM1374121	GSE57077	False	SRR1262523	LSD1
GSM1374122	GSE57077	False	SRR1262524	LSD1
GSM1481674	GSE60526	False	SRR1554203	anti-gammaH2AX
GSM1481675	GSE60526	False	SRR1554204	anti-gammaH2AX
GSM1481676	GSE60526	False	SRR1554205	anti-gammaH2AX
GSM1481677	GSE60526	False	SRR1554206	anti-gammaH2AX
GSM1481678	GSE60526	False	SRR1554207	anti-gammaH2AX
GSM1481679	GSE60526	False	SRR1554208	anti-gammaH2AX
GSM1481680	GSE60526	False	SRR1554209	anti-gammaH2AX
GSM1481681	GSE60526	False	SRR1554210	anti-gammaH2AX
GSM1481682	GSE60526	False	SRR1554211	anti-gammaH2AX
GSM1481683	GSE60526	False	SRR1554212	anti-gammaH2AX
GSM1481684	GSE60526	False	SRR1554213	anti-gammaH2AX
GSM1481685	GSE60526	False	SRR1554214	anti-gammaH2AX
GSM1481686	GSE60526	False	SRR1554215	anti-gammaH2AX
GSM1481687	GSE60526	False	SRR1554216	anti-gammaH2AX
GSM1481688	GSE60526	False	SRR1554217	anti-gammaH2AX
GSM1907199	GSE73994	False	SRR2646261	anti-AR
GSM1907200	GSE73994	False	SRR2646262	anti-AR
GSM1907201	GSE73994	False	SRR2646263	anti-AR
GSM1907202	GSE73994	False	SRR2646264	anti-AR
GSM1907203	GSE73994	False	SRR2646265	anti-AR
GSM1907204	GSE73994	False	SRR2646266	anti-AR
GSM1907205	GSE73994	False	SRR2646267	anti-AR
GSM1907206	GSE73994	False	SRR2646268	anti-AR
GSM1907207	GSE73994	False	SRR2646269	anti-AR
GSM1907208	GSE73994	False	SRR2646270	anti-AR
GSM1907209	GSE73994	False	SRR2646271	anti-AR
GSM1907210	GSE73994	False	SRR2646272	anti-AR
GSM1907211	GSE73994	False	SRR2646273	anti-AR
GSM1907212	GSE73994	False	SRR2646274	anti-AR
GSM1907213	GSE73994	False	SRR2646275	anti-AR
GSM1907214	GSE73994	False	SRR2646276	anti-AR
GSM1907215	GSE73994	False	SRR2646277	anti-AR
GSM1907216	GSE73994	False	SRR2646278	anti-AR
GSM1907217	GSE73994	False	SRR2646279	anti-AR
GSM1907218	GSE73994	False	SRR2646280	anti-AR
GSM2498560	GSE95199	False	SRR5278311	Grhl3
GSM2498561	GSE95199	False	SRR5278312	Grhl3
GSM2122802	GSE80256	False	SRR3379513,SRR3379514,SRR3379512,SRR3379511	Sigma
GSM2122803	GSE80256	False	SRR3379515,SRR3379516,SRR3379517,SRR3379518	Sigma
GSM2122804	GSE80256	False	SRR3379522,SRR3379521,SRR3379520,SRR3379519	Sigma
GSM2122805	GSE80256	False	SRR3379526,SRR3379525,SRR3379524,SRR3379523	Sigma
GSM2098764	GSE79588	False	SRR3291183,SRR3291188,SRR3291201,SRR3291202,SRR3291200,SRR3291199,SRR3291198,SRR3291197,SRR3291196,SRR3291195,SRR3291194,SRR3291193,SRR3291192,SRR3291191,SRR3291190,SRR3291189	EFP
